"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","339","TC_SHW_002_INSERT_FullPayload","regression","2026-04-19","passed","2026-04-19","1. Create (POST /api/show)","api\regression\show\show-advanced.regression.spec.js","",""
"","782","TC_MED_017a_INDEX_VisibilityMasking - solo publicados en endpoint público","regression","2026-04-19","passed","2026-04-19","8. Visibility Index","api\regression\media\media-advanced.regression.spec.js","",""
"","1501","TC_SHW_073_VALIDATION_EmptyGenresArray","","2026-04-03","passed","2026-04-03","5. Edge Cases y Validaciones","show\show.test.js","",""
"","409","TC_CON_AR_003 GET /api/access-restriction list response schema","contract","2026-04-19","failed","2026-04-19","Access Restriction - Contract","api\contract\access_restriction\access_restriction.contract.spec.js","",""
"","1340","TC_MED_006_GET_ListValidPagination","","2026-04-03","passed","2026-04-03","3. Read Media (GET /api/media & /api/media/:id)","media\media.test.js","",""
"","417","TC_SHW_NEG_040_UPDATE_CannotChangeShowType","","2026-04-03","passed","2026-04-03","3. Update (POST /api/show/:id)","show\show.test.js","",""
"","581","[PL-FUNC-001.3 / UC-PL-006] Aplica restricciones geográficas vía access_rules","","2026-04-03","passed","2026-04-03","Playlist API > PUT /api/playlist/{id} · Actualización de playlists","playlist\playlist.test.js","",""
"","99","Debe soportar with_count (conteo de hijos)","smoke","2026-04-19","passed","2026-04-19","GET /api/category - Búsqueda y listados de categorías","api\smoke\category\category-crud.smoke.spec.js","",""
"","2689","[PL-FUNC-001.2.1 / BR-PL-003] Media asociada vía update aparece al hacer GET?medias=true&all=true","","2026-04-03","failed","2026-04-03","Playlist API > Reglas de negocio (BR) verificables por API","playlist\playlist.test.js","",""
"","2052","TC_LIV_012_POST_ToggleOnline","","2026-04-03","passed","2026-04-03","Live Stream API > 3. Estado Online/Offline","live\live.test.js","",""
"","102","TC_MED_018_SEARCH_VisibilityAdmin","regression","2026-04-19","passed","2026-04-19","7. Search (GET /api/media/search)","api\regression\media\media-search.regression.spec.js","",""
"","2184","TC_MED_IMAGE_GET","","2026-04-03","passed","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","2838","TC_MED_014a_FILTER_TitleIs","regression","2026-04-19","passed","2026-04-19","6. Filtros Avanzados (filterData)","api\regression\media\media-advanced.regression.spec.js","",""
"","238","GET /api/coupon - Verificar respuesta básica","","2026-04-03","passed","2026-04-03","Búsqueda de cupones","cupones\getCoupon.test.js","",""
"","88","ID inexistente devuelve 404","smoke","2026-04-19","passed","2026-04-19","Ad - Update","api\smoke\ad\ad-crud.smoke.spec.js","",""
"","522","TC_AR_001_GET_ListAllRestrictions","smoke","2026-04-19","passed","2026-04-19","Access Restrictions - Smoke","api\smoke\access-restriction\access-restriction.smoke.spec.js","",""
"","201","[PL-SMOKE-001] GET lista retorna 200 con schema válido","smoke","2026-04-19","passed","2026-04-19","Playlist - Smoke","api\smoke\playlist\playlist-crud.smoke.spec.js","",""
"","389","Debe soportar with_count (conteo de hijos)","","2026-04-03","passed","2026-04-03","GET /api/category - Búsqueda y listados de categorías","category\get_category.test.js","",""
"","137","TC_SHW_NEG_051_REMOVE_InvalidShowId","regression","2026-04-19","passed","2026-04-19","4. Remove (DELETE /api/show/:id)","api\regression\show\show-advanced.regression.spec.js","",""
"","3181","TC_CON_LIV_001 POST /api/live-stream response schema","contract","2026-04-19","passed","2026-04-19","Live - Contract","api\contract\live\live.contract.spec.js","",""
"","1114","TC_MED_014b_FILTER_TitleContains","regression","2026-04-19","passed","2026-04-19","6. Filtros Avanzados (filterData)","api\regression\media\media-advanced.regression.spec.js","",""
"","1632","TC-006: Crear cupón no reutilizable (is_reusable: false)","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","586","TC-011: G Buscar cupón por código","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","211","[PL-SMOKE-003] POST crea playlist manual mínima","smoke","2026-04-19","passed","2026-04-19","Playlist - Smoke","api\smoke\playlist\playlist-crud.smoke.spec.js","",""
"","80","TC_MED_SUBTITLE_GET_NotFound","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","165","TC_LIV_003b_GET_DetailNotFound","smoke","2026-04-19","passed","2026-04-19","Live Stream - Smoke","api\smoke\live\live-crud.smoke.spec.js","",""
"","2553","TC_CON_SHW_001 POST /api/show response schema","contract","2026-04-19","passed","2026-04-19","Show - Contract","api\contract\show\show.contract.spec.js","",""
"","1763","TC_LIV_027_028_POST_LogoConfig","","2026-04-03","passed","2026-04-03","Live Stream API > 7. Thumbnails y Logo","live\live.test.js","",""
"","297","min_media_time_length negativo se normaliza o devuelve 400","","2026-04-03","passed","2026-04-03","💵 Ad - Update )","ad\update_ad.test.js","",""
"","718","[PL-FUNC-001.1.5] Actualiza nombre y descripción","regression","2026-04-19","passed","2026-04-19","PUT /api/playlist/{id} - Actualización","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","963","TC_SHW_073_VALIDATION_EmptyGenresArray","regression","2026-04-19","passed","2026-04-19","5. Edge Cases y Validaciones","api\regression\show\show-advanced.regression.spec.js","",""
"","2516","TC_LIV_026_POST_AssignPlayer","regression","2026-04-19","skipped","2026-04-19","8. Configuración Avanzada","api\regression\live\live-advanced.regression.spec.js","",""
"","328","TC_CON_LIV_003 GET /api/event list response schema","contract","2026-04-19","failed","2026-04-19","Live - Contract","api\contract\live\live.contract.spec.js","",""
"","742","[PL-FUNC-001.1.2] Crea playlist Smart con criterios de filtrado","regression","2026-04-19","passed","2026-04-19","POST /api/playlist - Tipos de playlist","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","810","[PL-API-003.1.2] Incluye medias cuando se pasa ?medias=true","","2026-04-03","passed","2026-04-03","Playlist API > GET /api/playlist/{id} · Detalle de playlist","playlist\playlist.test.js","",""
"","120","TC_SHW_NEG_050_REMOVE_NonExistentShow","","2026-04-03","passed","2026-04-03","4. Remove (DELETE /api/show/:id)","show\show.test.js","",""
"","1480","TC-008: Error al crear cupón con código duplicado","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","346","TC_CON_AR_001 POST /api/access-restriction response schema","contract","2026-04-19","failed","2026-04-19","Access Restriction - Contract","api\contract\access_restriction\access_restriction.contract.spec.js","",""
"","1089","TC-009: Error con datos inválidos","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","131","TC-001: Verificar respuesta básica","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","139","TC-003: Validar estructura de datos","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","5","[PL-FUNC-001.3.1] Genera access token con nombre/email","regression","2026-04-19","skipped","2026-04-19","Access Tokens","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","346","TC_SHW_004_INSERT_NextEpisodeDefault","regression","2026-04-19","passed","2026-04-19","1. Create (POST /api/show)","api\regression\show\show-advanced.regression.spec.js","",""
"","273","[PL-FUNC-001.3.1 / PL-API-003.1.9] Genera access token con nombre/email","","2026-04-03","failed","2026-04-03","Playlist API > Access Tokens · POST & DELETE /api/playlist/{id}/access-token","playlist\playlist.test.js","",""
"","85","[PL-SMOKE-007-NEG] POST devuelve error cuando falta el campo name","smoke","2026-04-19","passed","2026-04-19","Playlist - Smoke","api\smoke\playlist\playlist-crud.smoke.spec.js","",""
"","4295","TC_SCH_005_POST_CreateScheduleJob_HappyPath","regression","2026-04-19","failed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","116","TC_MED_IMAGE_GET_NotFound","","2026-04-03","passed","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","133","TC-005: Test performance básico","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","720","TC_SHW_040_UPDATE_PartialUpdate","","2026-04-03","passed","2026-04-03","3. Update (POST /api/show/:id)","show\show.test.js","",""
"","598","TC_SHW_NEG_050_REMOVE_NonExistentShow","regression","2026-04-19","passed","2026-04-19","4. Remove (DELETE /api/show/:id)","api\regression\show\show-advanced.regression.spec.js","",""
"","112","TC_SHW_NEG_051_REMOVE_InvalidShowId","","2026-04-03","passed","2026-04-03","4. Remove (DELETE /api/show/:id)","show\show.test.js","",""
"","150","TC_SHW_NEG_002_POST_MissingTitle","smoke","2026-04-19","passed","2026-04-19","Show - Smoke","api\smoke\show\show-crud.smoke.spec.js","",""
"","3336","TC_LIV_001_POST_CreateStreamVideo","smoke","2026-04-19","passed","2026-04-19","Live Stream - Smoke","api\smoke\live\live-crud.smoke.spec.js","",""
"","752","Obtener Ad por ID (200)","","2026-04-03","passed","2026-04-03","💵 Ad - GET )","ad\get_ad.test.js","",""
"","198","TC_SHW_071_VALIDATION_VeryLongTitle","regression","2026-04-19","passed","2026-04-19","5. Edge Cases y Validaciones","api\regression\show\show-advanced.regression.spec.js","",""
"","1806","TC_LIV_005_DELETE_Stream","","2026-04-03","passed","2026-04-03","Live Stream API > 1. CRUD Principal (POST/GET/DELETE)","live\live.test.js","",""
"","2413","[PL-FUNC-001.2.1] Media asociada vía update aparece en GET?medias=true&all=true","regression","2026-04-19","failed","2026-04-19","GET ?medias=true - Medias incluidas","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","6316","TC_MED_010b_UPDATE_PublishUnpublish","","2026-04-03","passed","2026-04-03","4. Partial Update (POST /api/media/:id)","media\media.test.js","",""
"","542","TC_MED_007_GET_SortDescending","regression","2026-04-19","passed","2026-04-19","3b. Read Media - variantes","api\regression\media\media-advanced.regression.spec.js","",""
"","236","TC_LIV_007_GET_FilterOnline","","2026-04-03","passed","2026-04-03","Live Stream API > 2. Búsqueda y Filtros","live\live.test.js","",""
"","873","TC_MED_THUMB_DELETE","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","1969","TC_LIV_034_POST_RemoveAd","regression","2026-04-19","passed","2026-04-19","8. Configuración Avanzada","api\regression\live\live-advanced.regression.spec.js","",""
"","2250","TC_MED_PREVIEW_POST","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","8211","TC_MED_SUBTITLE_DELETE","","2026-04-03","skipped","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","1776","TC_LIV_045_GET_RestreamList","","2026-04-03","passed","2026-04-03","Live Stream API > 9. Schedule y Restream","live\live.test.js","",""
"","5","[PL-FUNC-001.3.3] Elimina access token exitosamente y ya no aparece en detalle","regression","2026-04-19","skipped","2026-04-19","Access Tokens","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","550","TC_SHW_040_UPDATE_PartialUpdate","regression","2026-04-19","passed","2026-04-19","3. Update (POST /api/show/:id)","api\regression\show\show-advanced.regression.spec.js","",""
"","99","ID inexistente devuelve 404","","2026-04-03","passed","2026-04-03","💵 Ad - GET )","ad\get_ad.test.js","",""
"","6677","TC_LIV_009_GET_FilterByTypeVideoAudio","regression","2026-04-19","passed","2026-04-19","2. Búsqueda y Filtros","api\regression\live\live-advanced.regression.spec.js","",""
"","202","TC-CAT-POST-NEG-002: Debe fallar si drm tiene un valor inválido","smoke","2026-04-19","passed","2026-04-19","POST /api/category - Creación de categorías","api\smoke\category\category-crud.smoke.spec.js","",""
"","100","[PL-SMOKE-005] GET retorna 404 para playlist inexistente","smoke","2026-04-19","passed","2026-04-19","Playlist - Smoke","api\smoke\playlist\playlist-crud.smoke.spec.js","",""
"","322","TC_CON_LIV_001 POST /api/event response schema","contract","2026-04-19","failed","2026-04-19","Live - Contract","api\contract\live\live.contract.spec.js","",""
"","78","TC_MED_META_GET_NotFound","regression","2026-04-19","passed","2026-04-19","10. Subrecursos (Metas)","api\regression\media\media-advanced.regression.spec.js","",""
"","799","TC_CON_AD_001 POST /api/ad response schema","contract","2026-04-19","passed","2026-04-19","Ad - Contract","api\contract\ad\ad.contract.spec.js","",""
"","3441","TC_LIV_005_DELETE_Stream","smoke","2026-04-19","passed","2026-04-19","Live Stream - Smoke","api\smoke\live\live-crud.smoke.spec.js","",""
"","3195","TC_SCH_006_POST_CreateScheduleJob_InvalidPayload","regression","2026-04-19","passed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","213","TC_LIV_002_GET_ListStreams","","2026-04-03","passed","2026-04-03","Live Stream API > 1. CRUD Principal (POST/GET/DELETE)","live\live.test.js","",""
"","2176","TC_LIV_027_028_POST_LogoConfig","regression","2026-04-19","passed","2026-04-19","7. Thumbnails y Logo","api\regression\live\live-advanced.regression.spec.js","",""
"","105","Debe soportar flag full (ruta completa en nombre)","smoke","2026-04-19","passed","2026-04-19","GET /api/category - Búsqueda y listados de categorías","api\smoke\category\category-crud.smoke.spec.js","",""
"","980","TC-CAT-POST-001: Crear categoría mínima (solo name)","","2026-04-03","passed","2026-04-03","POST /api/category - Creación de categorías","category\post_category.test.js","",""
"","177","[PL-FUNC-001.1.2 / PL-BRULE-002.2.3] Crea playlist Smart con criterios de filtrado","","2026-04-03","passed","2026-04-03","Playlist API > POST /api/playlist · Creación de playlists","playlist\playlist.test.js","",""
"","189","TC_SHW_NEG_001_INSERT_MissingAccount","regression","2026-04-19","passed","2026-04-19","1. Create (POST /api/show)","api\regression\show\show-advanced.regression.spec.js","",""
"","2275","TC_CON_AR_003 GET /api/settings/advanced-access-restrictions list response schema","contract","2026-04-19","passed","2026-04-19","Access Restriction - Contract","api\contract\access_restriction\access_restriction.contract.spec.js","",""
"","2030","TC_MED_THUMBS_GET","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","81","TC_MED_017_SEARCH_VisibilityMasking","regression","2026-04-19","passed","2026-04-19","7. Search (GET /api/media/search)","api\regression\media\media-search.regression.spec.js","",""
"","2410","[BR-PL-002] El slug se genera automáticamente al crear la playlist","","2026-04-03","passed","2026-04-03","Playlist API > Reglas de negocio (BR) verificables por API","playlist\playlist.test.js","",""
"","209","TC-CAT-POST-001: Crear categoría mínima (solo name)","smoke","2026-04-19","passed","2026-04-19","POST /api/category - Creación de categorías","api\smoke\category\category-crud.smoke.spec.js","",""
"","1405","[PL-SMOKE-006] DELETE elimina playlist y verifica 404 en GET","smoke","2026-04-19","passed","2026-04-19","Playlist - Smoke","api\smoke\playlist\playlist-crud.smoke.spec.js","",""
"","1965","TC_LIV_023_POST_StartRecord","","2026-04-03","passed","2026-04-03","Live Stream API > 5. Grabación","live\live.test.js","",""
"","160","TC_SCH_004_GET_ScheduleJobList_NotFound","regression","2026-04-19","passed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","397","TC_SHW_042_UPDATE_NextEpisodeValidation","","2026-04-03","passed","2026-04-03","3. Update (POST /api/show/:id)","show\show.test.js","",""
"","3849","TC_SCH_003_GET_RestreamList_StableOnRepeat","regression","2026-04-19","passed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","273","TC_LIV_002_GET_ListStreams","smoke","2026-04-19","passed","2026-04-19","Live Stream - Smoke","api\smoke\live\live-crud.smoke.spec.js","",""
"","1288","[BR-PL-005] El type es inmutable: actualizar con type diferente no lo cambia","","2026-04-03","failed","2026-04-03","Playlist API > Reglas de negocio (BR) verificables por API","playlist\playlist.test.js","",""
"","1101","TC_MED_005c_GET_WithoutCategoryAndId","","2026-04-03","passed","2026-04-03","3b. Read - Filtro without_category + id","media\media.test.js","",""
"","2934","TC_LIV_003_GET_DetailStream","smoke","2026-04-19","passed","2026-04-19","Live Stream - Smoke","api\smoke\live\live-crud.smoke.spec.js","",""
"","5564","TC_SCH_007_POST_UpdateScheduleJob_HappyPath","regression","2026-04-19","failed","2026-04-19","Schedule - Regression","api\regression\schedule\schedule-advanced.regression.spec.js","",""
"","407","TC_SHW_050_REMOVE_SoftDeleteSuccess","","2026-04-03","passed","2026-04-03","4. Remove (DELETE /api/show/:id)","show\show.test.js","",""
"","83","TC_AR_NEG_010_GET_NonExistentRestriction","","2026-04-03","passed","2026-04-03","2. Get by ID (GET /api/settings/advanced-access-restrictions/:id)","access_restriction\access_restriction.test.js","",""
"","821","TC_MED_002_POST_CreateFullPayload","","2026-04-03","passed","2026-04-03","2. Create Media (POST /api/media)","media\media.test.js","",""
"","1846","TC_MED_005b_GET_ListWithoutCategory","","2026-04-03","passed","2026-04-03","3. Read Media (GET /api/media & /api/media/:id)","media\media.test.js","",""
"","1349","TC_LIV_002_POST_CreateStreamAudio","","2026-04-03","passed","2026-04-03","Live Stream API > 1. CRUD Principal (POST/GET/DELETE)","live\live.test.js","",""
"","538","TC_MED_THUMBS_GET","","2026-04-03","passed","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","1728","TC-007: Crear cupón reutilizable con código personalizado","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","92","TC_CON_CAT_003 GET /api/category list response schema","contract","2026-04-19","passed","2026-04-19","Category - Contract","api\contract\category\category.contract.spec.js","",""
"","77","TC_MED_THUMBS_GET_NotFound","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","1893","TC_MED_PREVIEW_UPLOAD_GET","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","3305","TC-012: Crear y eliminar cupón - verificar que deja de existir","regression","2026-04-19","passed","2026-04-19","Cupones - POST avanzado","api\regression\cupones\cupones-advanced.regression.spec.js","",""
"","1401","TC_MED_006_GET_ListValidPagination","regression","2026-04-19","passed","2026-04-19","3b. Read Media - variantes","api\regression\media\media-advanced.regression.spec.js","",""
"","2137","TC_LIV_045_GET_RestreamList","regression","2026-04-19","passed","2026-04-19","9. Schedule y Restream","api\regression\live\live-advanced.regression.spec.js","",""
"","95","TC_MED_016_SEARCH_FilterByArrayTag","","2026-04-03","passed","2026-04-03","7. Search (GET /api/media/search)","media\media.test.js","",""
"","123","TC_AR_NEG_010_GET_NonExistentRestriction","smoke","2026-04-19","passed","2026-04-19","Access Restrictions - Smoke","api\smoke\access-restriction\access-restriction.smoke.spec.js","",""
"","174","TC-009: Error con datos inválidos","regression","2026-04-19","passed","2026-04-19","Cupones - POST avanzado","api\regression\cupones\cupones-advanced.regression.spec.js","",""
"","675","[PL-FUNC-001.1.3] Crea playlist Series con estructura de temporadas","regression","2026-04-19","passed","2026-04-19","POST /api/playlist - Tipos de playlist","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","172","TC_SHW_NEG_003_INSERT_InvalidType","","2026-04-03","passed","2026-04-03","1. Create (POST /api/show)","show\show.test.js","",""
"","3753","TC_LIV_015_POST_RemoveFavorite","regression","2026-04-19","passed","2026-04-19","4. Favoritos (toggle-bookmark)","api\regression\live\live-advanced.regression.spec.js","",""
"","1085","TC_MED_015_SEARCH_ExactTitle","","2026-04-03","passed","2026-04-03","7. Search (GET /api/media/search)","media\media.test.js","",""
"","1157","TC_MED_SUBTITLE_GET_NotFound","","2026-04-03","passed","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","429","TC_LIV_011_GET_PaginationSkip","","2026-04-03","passed","2026-04-03","Live Stream API > 2. Búsqueda y Filtros","live\live.test.js","",""
"","4","[PL-FUNC-001.3.1] El token generado aparece en el detalle de la playlist","regression","2026-04-19","skipped","2026-04-19","Access Tokens","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","933","TC_SHW_041_UPDATE_CompleteUpdate","","2026-04-03","passed","2026-04-03","3. Update (POST /api/show/:id)","show\show.test.js","",""
"","2876","TC_LIV_029_DELETE_RemoveLogo","","2026-04-03","passed","2026-04-03","Live Stream API > 7. Thumbnails y Logo","live\live.test.js","",""
"","83","TC_AR_NEG_011_GET_InvalidIdFormat","","2026-04-03","passed","2026-04-03","2. Get by ID (GET /api/settings/advanced-access-restrictions/:id)","access_restriction\access_restriction.test.js","",""
"","1652","TC_MED_014d_FILTER_Published","regression","2026-04-19","passed","2026-04-19","6b. Filtros - Published","api\regression\media\media-advanced.regression.spec.js","",""
"","99","[PL-API-003.2.1 / PL-BRULE-002.2.2 NEG] 400 cuando falta el campo name","","2026-04-03","failed","2026-04-03","Playlist API > POST /api/playlist · Creación de playlists","playlist\playlist.test.js","",""
"","3311","TC_LIV_004_POST_UpdateNameOnly","","2026-04-03","passed","2026-04-03","Live Stream API > 1. CRUD Principal (POST/GET/DELETE)","live\live.test.js","",""
"","92","TC_MED_018_SEARCH_VisibilityAdmin","","2026-04-03","passed","2026-04-03","7. Search (GET /api/media/search)","media\media.test.js","",""
"","432","Debe devolver OK y un array de categorías (sin filtros)","smoke","2026-04-19","passed","2026-04-19","GET /api/category - Búsqueda y listados de categorías","api\smoke\category\category-crud.smoke.spec.js","",""
"","515","[PL-BRULE-002.2.7] Actualiza flags featured y no_ad","","2026-04-03","passed","2026-04-03","Playlist API > PUT /api/playlist/{id} · Actualización de playlists","playlist\playlist.test.js","",""
"","148","TC_SHW_NEG_004_INSERT_InvalidDateFormat","","2026-04-03","passed","2026-04-03","1. Create (POST /api/show)","show\show.test.js","",""
"","276","TC_SHW_NEG_011_GET_InvalidShowId","regression","2026-04-19","passed","2026-04-19","2. Read (GET /api/show/:id)","api\regression\show\show-advanced.regression.spec.js","",""
"","498","[PL-FUNC-001.3.1] El token generado aparece en el detalle de la playlist","","2026-04-03","failed","2026-04-03","Playlist API > Access Tokens · POST & DELETE /api/playlist/{id}/access-token","playlist\playlist.test.js","",""
"","1329","TC_SHW_010_GET_ExistingShowDetail","","2026-04-03","passed","2026-04-03","2. Read (GET /api/show/:id)","show\show.test.js","",""
"","622","Crear Ad mínimo (name, type, flags)","","2026-04-03","passed","2026-04-03","💵 Ad - Creación )","ad\ad_create.test.js","",""
"","2342","TC_SHW_074_VALIDATION_UnicodeCharactersInDescription","regression","2026-04-19","passed","2026-04-19","5. Edge Cases y Validaciones","api\regression\show\show-advanced.regression.spec.js","",""
"","126","TC_SHW_NEG_002_INSERT_MissingTitle","","2026-04-03","passed","2026-04-03","1. Create (POST /api/show)","show\show.test.js","",""
"","3336","TC_CON_MED_001 POST /api/media response schema","contract","2026-04-19","passed","2026-04-19","Media - Contract","api\contract\media\media.contract.spec.js","",""
"","262","TC_MED_008_GET_DetailSuccess","","2026-04-03","passed","2026-04-03","3. Read Media (GET /api/media & /api/media/:id)","media\media.test.js","",""
"","99","Debe soportar flag full (ruta completa en nombre)","","2026-04-03","passed","2026-04-03","GET /api/category - Búsqueda y listados de categorías","category\get_category.test.js","",""
"","1043","[PL-FUNC-001.1.5] Actualiza medias: agrega y vacía rules.manual.medias","regression","2026-04-19","passed","2026-04-19","PUT /api/playlist/{id} - Actualización","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","234","TC_SHW_NEG_011_GET_InvalidShowId","","2026-04-03","passed","2026-04-03","2. Read (GET /api/show/:id)","show\show.test.js","",""
"","1682","TC_MED_UPLOAD_GET","regression","2026-04-19","passed","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","558","TC-010: Obtener cupón por ID","smoke","2026-04-19","passed","2026-04-19","Cupones - Smoke","api\smoke\cupones\cupones.smoke.spec.js","",""
"","1113","TC_MED_010_UPDATE_ChangeTitleOnly","smoke","2026-04-19","passed","2026-04-19","Media - Smoke","api\smoke\media\media-crud.smoke.spec.js","",""
"","1790","TC_LIV_032_GET_DetailPublishUrls","","2026-04-03","passed","2026-04-03","Live Stream API > 8. Configuración Avanzada","live\live.test.js","",""
"","3742","TC_LIV_014_POST_SetFavorite","regression","2026-04-19","passed","2026-04-19","4. Favoritos (toggle-bookmark)","api\regression\live\live-advanced.regression.spec.js","",""
"","290","TC_SHW_NEG_010_GET_NonExistentShow","smoke","2026-04-19","passed","2026-04-19","Show - Smoke","api\smoke\show\show-crud.smoke.spec.js","",""
"","88","TC_MED_META_GET_NotFound","","2026-04-03","passed","2026-04-03","10. Subrecursos (Metas)","media\media.test.js","",""
"","3657","TC-004: Test de paginación","regression","2026-04-19","passed","2026-04-19","Cupones - GET avanzado","api\regression\cupones\cupones-advanced.regression.spec.js","",""
"","508","TC-002: Verificar filtro por custom_code","","2026-04-03","passed","2026-04-03","🎫 Cupones ","cupones\create_coupon.test.js","",""
"","301","Actualizar Ad existente (200)","smoke","2026-04-19","passed","2026-04-19","Ad - Update","api\smoke\ad\ad-crud.smoke.spec.js","",""
"","2038","TC_SHW_NEG_003_INSERT_InvalidType","regression","2026-04-19","passed","2026-04-19","1. Create (POST /api/show)","api\regression\show\show-advanced.regression.spec.js","",""
"","2523","TC_LIV_029_DELETE_RemoveLogo","regression","2026-04-19","passed","2026-04-19","7. Thumbnails y Logo","api\regression\live\live-advanced.regression.spec.js","",""
"","955","TC_SHW_NEG_040_UPDATE_CannotChangeShowType","regression","2026-04-19","passed","2026-04-19","3. Update (POST /api/show/:id)","api\regression\show\show-advanced.regression.spec.js","",""
"","2046","TC_LIV_025_GET_ThumbList","","2026-04-03","passed","2026-04-03","Live Stream API > 7. Thumbnails y Logo","live\live.test.js","",""
"","3287","TC-011: Buscar cupón por código","regression","2026-04-19","passed","2026-04-19","Cupones - GET avanzado","api\regression\cupones\cupones-advanced.regression.spec.js","",""
"","2004","TC_MED_THUMBNAIL_UPLOAD_POST","regression","2026-04-19","skipped","2026-04-19","11. Subrecursos Adicionales","api\regression\media\media-advanced.regression.spec.js","",""
"","490","TC_SHW_010_GET_ExistingShowDetail","smoke","2026-04-19","passed","2026-04-19","Show - Smoke","api\smoke\show\show-crud.smoke.spec.js","",""
"","354","TC_LIV_003b_GET_DetailNotFound","","2026-04-03","passed","2026-04-03","Live Stream API > 1. CRUD Principal (POST/GET/DELETE)","live\live.test.js","",""
"","2985","TC_MED_013_DELETE_Success","smoke","2026-04-19","passed","2026-04-19","Media - Smoke","api\smoke\media\media-crud.smoke.spec.js","",""
"","1105","[PL-API-003.1.6] Sin ?medias=true el campo medias no incluye objetos detallados","","2026-04-03","passed","2026-04-03","Playlist API > GET /api/playlist/{id}?medias=true · Medias incluidas en el detalle","playlist\playlist.test.js","",""
"","3671","TC_MED_002_POST_CreateFullPayload","regression","2026-04-19","passed","2026-04-19","2b. Create Media - variantes","api\regression\media\media-advanced.regression.spec.js","",""
"","546","TC_MED_THUMBNAIL_UPLOAD_POST","","2026-04-03","skipped","2026-04-03","11. Subrecursos Adicionales","media\media.test.js","",""
"","857","TC_MED_017a_INDEX_VisibilityMasking","","2026-04-03","passed","2026-04-03","8. Visibility Index (GET /api/media)","media\media.test.js","",""
"","96","TC_MED_015_SEARCH_ExactTitle","regression","2026-04-19","passed","2026-04-19","7. Search (GET /api/media/search)","api\regression\media\media-search.regression.spec.js","",""
"","241","TC_LIV_021_GET_FilterFavorites","","2026-04-03","passed","2026-04-03","Live Stream API > 2. Búsqueda y Filtros","live\live.test.js","",""
"","139","[PL-NEG] 400 o 500 cuando falta el campo name","regression","2026-04-19","passed","2026-04-19","POST /api/playlist - Validaciones negativas","api\regression\playlist\playlist-advanced.regression.spec.js","",""
"","3337","TC_LIV_013_POST_ToggleOffline","regression","2026-04-19","passed","2026-04-19","3. Estado Online/Offline","api\regression\live\live-advanced.regression.spec.js","",""
"","7892","Flujo: create → update → publish → verify visibility → delete","integration","2026-04-19","passed","2026-04-19","Media - Ciclo de vida completo","api\integration\media\media-lifecycle.integration.spec.js","",""
